applicant_id,name,consistency,social_trust,location_stability,months_at_address,monthly_sequence,social_references,label,avg_recharge,recharge_stability,electricity_regularity,avg_grocery,grocery_stability,avg_recharge_freq,recharge_trend,avg_trust_score,max_trust_score,num_references,weighted_trust,has_guarantor
5444,Tejas Bumb,0.86,0.91,75,38,"[{""recharge_amount"": 598, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 3017}, {""recharge_amount"": 558, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 2815}, {""recharge_amount"": 599, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 3025}, {""recharge_amount"": 525, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2651}, {""recharge_amount"": 551, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 2782}, {""recharge_amount"": 491, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2481}, {""recharge_amount"": 501, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2526}, {""recharge_amount"": 539, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 2721}, {""recharge_amount"": 492, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 2483}, {""recharge_amount"": 619, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3125}, {""recharge_amount"": 614, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3100}, {""recharge_amount"": 532, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 2684}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.84}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.98}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.78}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.84}]",1,0.41699518141305725,0.9190690727348256,0.9166666666666666,0.17491557263660093,0.9190128782169867,2.9166666666666665,0.4704995690328384,0.8599999999999999,0.98,4,0.7549999999999999,1
5445,Saanvi Saxena,0.97,0.23,82,69,"[{""recharge_amount"": 969, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1886}, {""recharge_amount"": 966, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1881}, {""recharge_amount"": 959, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1866}, {""recharge_amount"": 958, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1866}, {""recharge_amount"": 935, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1820}, {""recharge_amount"": 955, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1859}, {""recharge_amount"": 980, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1908}, {""recharge_amount"": 973, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1895}, {""recharge_amount"": 951, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1851}, {""recharge_amount"": 958, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1865}, {""recharge_amount"": 983, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1913}, {""recharge_amount"": 963, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1875}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.12}, {""relationship_type"": ""employer"", ""trust_score"": 0.18}, {""relationship_type"": ""employer"", ""trust_score"": 0.4}, {""relationship_type"": ""employer"", ""trust_score"": 0.34}]",1,0.7769747401574173,0.986964592346779,1.0,0.09347020627020002,0.9869361938842321,3.0833333333333335,0.4704995690328384,0.26,0.4,4,0.21400000000000002,1
5446,Biju Saran,0.56,0.79,93,74,"[{""recharge_amount"": 654, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 866}, {""recharge_amount"": 1009, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 1336}, {""recharge_amount"": 820, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1086}, {""recharge_amount"": 1346, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1782}, {""recharge_amount"": 868, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 1150}, {""recharge_amount"": 984, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 1304}, {""recharge_amount"": 955, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 1265}, {""recharge_amount"": 944, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1251}, {""recharge_amount"": 850, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1126}, {""recharge_amount"": 880, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1165}, {""recharge_amount"": 1265, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1675}, {""recharge_amount"": 1283, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 1700}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.9}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.96}]",1,0.7994597744492977,0.7975443534728175,0.5,0.04293307687909409,0.7976012580405718,2.9166666666666665,0.6718346248889958,0.9299999999999999,0.96,2,0.8400000000000001,1
5447,Aarush Bose,0.65,0.97,57,102,"[{""recharge_amount"": 737, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 4051}, {""recharge_amount"": 504, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 2773}, {""recharge_amount"": 526, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2892}, {""recharge_amount"": 593, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3262}, {""recharge_amount"": 763, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4194}, {""recharge_amount"": 541, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2972}, {""recharge_amount"": 632, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 3478}, {""recharge_amount"": 481, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2644}, {""recharge_amount"": 713, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3923}, {""recharge_amount"": 525, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 2886}, {""recharge_amount"": 727, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3997}, {""recharge_amount"": 526, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2892}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.8}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.86}]",1,0.4643743608138054,0.8360257188285799,0.75,0.22377533750299838,0.8360102290941057,2.6666666666666665,0.47071490064337973,0.8300000000000001,0.86,2,0.615,1
5448,Ela Bhakta,0.54,0.62,93,34,"[{""recharge_amount"": 581, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 10730}, {""recharge_amount"": 537, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 9927}, {""recharge_amount"": 244, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 4502}, {""recharge_amount"": 385, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 7110}, {""recharge_amount"": 476, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 8801}, {""recharge_amount"": 284, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 5252}, {""recharge_amount"": 273, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 5039}, {""recharge_amount"": 516, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 9524}, {""recharge_amount"": 270, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 4984}, {""recharge_amount"": 338, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 6237}, {""recharge_amount"": 328, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 6051}, {""recharge_amount"": 372, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 6864}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.71}, {""relationship_type"": ""employer"", ""trust_score"": 0.43}]",1,0.269893414860657,0.7101324700298921,0.3333333333333333,0.559673174790955,0.7098112825454901,2.5,0.39857881111202925,0.57,0.71,2,0.34950000000000003,0
5449,Zoya Dhawan,0.59,0.99,69,41,"[{""recharge_amount"": 812, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2885}, {""recharge_amount"": 1037, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3685}, {""recharge_amount"": 1345, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 4779}, {""recharge_amount"": 983, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 3491}, {""recharge_amount"": 1096, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 3893}, {""recharge_amount"": 1325, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 4707}, {""recharge_amount"": 1105, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 3924}, {""recharge_amount"": 1045, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3710}, {""recharge_amount"": 780, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 2772}, {""recharge_amount"": 699, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2484}, {""recharge_amount"": 1153, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 4097}, {""recharge_amount"": 743, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 2638}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.88}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.95}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.89}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.92}]",1,0.8188056643432859,0.7957131735489309,0.4166666666666667,0.24689314813020288,0.7956991020683055,1.8333333333333333,0.3393626182131594,0.91,0.95,4,0.455,0
5450,Zoya Sangha,0.58,0.36,40,25,"[{""recharge_amount"": 413, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 6079}, {""recharge_amount"": 770, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 11336}, {""recharge_amount"": 893, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 13152}, {""recharge_amount"": 562, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8283}, {""recharge_amount"": 442, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 6515}, {""recharge_amount"": 751, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 11056}, {""recharge_amount"": 761, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 11205}, {""recharge_amount"": 743, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 10940}, {""recharge_amount"": 707, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 10412}, {""recharge_amount"": 733, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 10790}, {""recharge_amount"": 723, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 10654}, {""recharge_amount"": 472, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 6956}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.41}, {""relationship_type"": ""employer"", ""trust_score"": 0.18}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.46}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.38}]",0,0.5156227181933513,0.7798546259325928,0.5833333333333334,0.8008931033509217,0.7800331149680665,2.3333333333333335,0.4364771745673059,0.35750000000000004,0.46,4,0.29725,1
5451,Farhan Sagar,0.85,0.06,55,89,"[{""recharge_amount"": 757, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 10149}, {""recharge_amount"": 610, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 8179}, {""recharge_amount"": 697, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 9349}, {""recharge_amount"": 720, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 9660}, {""recharge_amount"": 652, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 8740}, {""recharge_amount"": 615, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8252}, {""recharge_amount"": 601, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 8059}, {""recharge_amount"": 626, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8396}, {""recharge_amount"": 758, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 10167}, {""recharge_amount"": 633, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 8492}, {""recharge_amount"": 647, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 8678}, {""recharge_amount"": 617, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8274}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.17}, {""relationship_type"": ""guarantor"", ""trust_score"": -0.01}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.03}]",0,0.512921593944002,0.9172157453725784,0.9166666666666666,0.7190153496848181,0.9172140507685332,2.8333333333333335,0.4323858739670204,0.06333333333333334,0.17,3,0.06333333333333334,1
5452,Hiran Madan,0.75,0.9,25,5,"[{""recharge_amount"": 814, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 1829}, {""recharge_amount"": 771, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1732}, {""recharge_amount"": 685, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1540}, {""recharge_amount"": 561, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1261}, {""recharge_amount"": 756, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 1699}, {""recharge_amount"": 660, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 1482}, {""recharge_amount"": 760, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1708}, {""recharge_amount"": 721, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1619}, {""recharge_amount"": 802, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 1801}, {""recharge_amount"": 605, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1360}, {""recharge_amount"": 781, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1754}, {""recharge_amount"": 587, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1318}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.92}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.76}, {""relationship_type"": ""employer"", ""trust_score"": 0.97}]",1,0.5545335080555992,0.8817599734384234,0.6666666666666666,0.06825755372547067,0.8818386567337224,2.75,0.4043927645966455,0.8833333333333334,0.97,3,0.8186666666666668,1
5453,Sara Sachdev,0.84,0.4,54,9,"[{""recharge_amount"": 770, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 1842}, {""recharge_amount"": 773, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 1849}, {""recharge_amount"": 796, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1904}, {""recharge_amount"": 776, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1857}, {""recharge_amount"": 685, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1639}, {""recharge_amount"": 629, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1505}, {""recharge_amount"": 666, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1594}, {""recharge_amount"": 603, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1443}, {""recharge_amount"": 711, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1700}, {""recharge_amount"": 621, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1486}, {""recharge_amount"": 718, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1717}, {""recharge_amount"": 753, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1802}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.5}, {""relationship_type"": ""employer"", ""trust_score"": 0.33}]",1,0.554387501339418,0.9091582841760829,0.8333333333333334,0.07746442122775946,0.9092573885853447,2.5833333333333335,0.41515934512371283,0.41500000000000004,0.5,2,0.382,1
5454,Hridaan Apte,0.54,0.5,23,80,"[{""recharge_amount"": 454, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 11224}, {""recharge_amount"": 310, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 7674}, {""recharge_amount"": 428, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 10571}, {""recharge_amount"": 352, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 8706}, {""recharge_amount"": 420, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 10374}, {""recharge_amount"": 536, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 13244}, {""recharge_amount"": 287, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 7098}, {""recharge_amount"": 450, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 11122}, {""recharge_amount"": 508, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 12555}, {""recharge_amount"": 318, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7857}, {""recharge_amount"": 285, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 7055}, {""recharge_amount"": 274, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 6782}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.61}, {""relationship_type"": ""employer"", ""trust_score"": 0.7}]",0,0.27120747530628636,0.7712944397538645,0.75,0.77766346842207,0.7717977478928568,2.75,0.40051679560690134,0.655,0.7,2,0.4325,0
5455,Pranay Chandran,0.83,0.67,16,39,"[{""recharge_amount"": 696, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 8359}, {""recharge_amount"": 783, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9396}, {""recharge_amount"": 743, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 8921}, {""recharge_amount"": 703, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 8433}, {""recharge_amount"": 741, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8890}, {""recharge_amount"": 658, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7897}, {""recharge_amount"": 833, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 10005}, {""recharge_amount"": 853, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 10237}, {""recharge_amount"": 797, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 9563}, {""recharge_amount"": 654, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7846}, {""recharge_amount"": 863, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 10354}, {""recharge_amount"": 719, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 8629}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.73}, {""relationship_type"": ""employer"", ""trust_score"": 0.79}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.68}]",1,0.5939553214244806,0.9082974076857225,0.9166666666666666,0.7349316752859408,0.9082627617912017,2.4166666666666665,0.4713608954750038,0.7333333333333334,0.79,3,0.5673333333333334,1
5456,Aniruddh Ratti,0.97,0.41,58,115,"[{""recharge_amount"": 777, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1712}, {""recharge_amount"": 745, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1642}, {""recharge_amount"": 752, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 1658}, {""recharge_amount"": 770, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1697}, {""recharge_amount"": 751, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1655}, {""recharge_amount"": 771, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 1699}, {""recharge_amount"": 773, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1705}, {""recharge_amount"": 768, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1694}, {""recharge_amount"": 743, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1638}, {""recharge_amount"": 746, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 1645}, {""recharge_amount"": 740, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1631}, {""recharge_amount"": 740, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1632}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.45}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.37}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.24}]",1,0.5963644322414678,0.9819491869641286,0.75,0.07500428659152035,0.9819933191484927,2.75,0.4580103356214404,0.35333333333333333,0.45,3,0.21666666666666667,1
5457,Seher Tripathi,0.67,0.27,45,9,"[{""recharge_amount"": 675, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 5863}, {""recharge_amount"": 671, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 5826}, {""recharge_amount"": 580, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5037}, {""recharge_amount"": 552, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4795}, {""recharge_amount"": 728, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 6320}, {""recharge_amount"": 771, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 6693}, {""recharge_amount"": 723, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 6276}, {""recharge_amount"": 660, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5729}, {""recharge_amount"": 774, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 6720}, {""recharge_amount"": 598, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 5193}, {""recharge_amount"": 692, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 6003}, {""recharge_amount"": 846, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 7342}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.36}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.14}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.27}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.19}]",0,0.5375237256205077,0.8803630235542522,0.4166666666666667,0.4610888704587549,0.8805627187874764,3.0,0.5135658911411073,0.24,0.36,4,0.22199999999999998,1
5458,Anay Iyengar,0.41,0.28,18,113,"[{""recharge_amount"": 832, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 4393}, {""recharge_amount"": 799, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 4219}, {""recharge_amount"": 359, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1898}, {""recharge_amount"": 423, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 2234}, {""recharge_amount"": 550, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 2907}, {""recharge_amount"": 467, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 2465}, {""recharge_amount"": 548, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2895}, {""recharge_amount"": 287, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 1514}, {""recharge_amount"": 579, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 3056}, {""recharge_amount"": 766, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 4044}, {""recharge_amount"": 328, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1735}, {""recharge_amount"": 727, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 3842}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.35}, {""relationship_type"": ""employer"", ""trust_score"": 0.36}]",0,0.4203533358852211,0.6721256777668724,0.3333333333333333,0.18827484920672363,0.6722777889130638,2.1666666666666665,0.4319552107459376,0.355,0.36,2,0.23149999999999998,0
5459,Jayan Sankaran,0.41,0.2,28,15,"[{""recharge_amount"": 1004, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 9541}, {""recharge_amount"": 534, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 5072}, {""recharge_amount"": 892, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 8479}, {""recharge_amount"": 881, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 8369}, {""recharge_amount"": 597, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5674}, {""recharge_amount"": 688, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 6538}, {""recharge_amount"": 543, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5161}, {""recharge_amount"": 510, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 4850}, {""recharge_amount"": 937, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 8907}, {""recharge_amount"": 529, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5029}, {""recharge_amount"": 797, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7578}, {""recharge_amount"": 562, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 5337}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.23}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.39}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.0}]",0,0.552416410670974,0.7498322287390717,0.75,0.5262302536449894,0.7498092283001163,2.5,0.35163652001401613,0.20666666666666667,0.39,3,0.20666666666666667,1
